country,province,disturbance,forest_condition,comp_removal,shading,soil_prep,water_reg,fertilisation,protection,planting_density,planting_sp_no,age_0,height_0,species_full,genus,species,family,lat_dec,lon_dec,duration_months,w_meanWD,w_sdWD,w_levelWD,w_nInd,sample_assumption,sample_weight,site_sp,treatment,yr_cat,survival_per
Indonesia,South Kalimantan,AG,forest_enrichment,1,0,0,0,0,0,,1,3.0,,Dipterocarpus cornutus,Dipterocarpus,cornutus,Dipterocarpaceae,-3.7,115.15,12.0,0.676666667,0.070823262,,3,,60.0,,1,1.0,14.97384344
Indonesia,South Kalimantan,AG,forest_enrichment,1,0,0,0,0,0,,1,3.0,,Dipterocarpus cornutus,Dipterocarpus,cornutus,Dipterocarpaceae,-3.7,115.15,24.0,0.676666667,0.070823262,,3,,60.0,,1,2.0,4.79090508
Indonesia,South Kalimantan,AG,forest_enrichment,1,0,0,0,0,0,,1,3.0,,Dipterocarpus cornutus,Dipterocarpus,cornutus,Dipterocarpaceae,-3.7,115.15,36.0,0.676666667,0.070823262,,3,,60.0,,1,3.0,5.591884113
Indonesia,South Kalimantan,AG,forest_enrichment,1,0,0,0,0,0,,1,3.0,,Dipterocarpus kunstleri,Dipterocarpus,kunstleri,Dipterocarpaceae,-3.7,115.15,12.0,0.6,0.070823262,,4,,60.0,,1,1.0,51.64292617
Indonesia,South Kalimantan,AG,forest_enrichment,1,0,0,0,0,0,,1,3.0,,Dipterocarpus kunstleri,Dipterocarpus,kunstleri,Dipterocarpaceae,-3.7,115.15,24.0,0.6,0.070823262,,4,,60.0,,1,2.0,41.21838102
Indonesia,South Kalimantan,AG,forest_enrichment,1,0,0,0,0,0,,1,3.0,,Dipterocarpus kunstleri,Dipterocarpus,kunstleri,Dipterocarpaceae,-3.7,115.15,36.0,0.6,0.070823262,,4,,60.0,,1,3.0,36.77623009
Indonesia,South Kalimantan,AG,forest_enrichment,1,0,0,0,0,0,500.0,1,6.0,40.0,Durio zibethinus,Durio,zibethinus,Malvaceae,-3.7,115.15,12.0,0.516,0.070823262,,2,,80.0,,1,1.0,89.01395816
Indonesia,South Kalimantan,AG,forest_enrichment,1,0,0,0,0,0,500.0,1,6.0,40.0,Durio zibethinus,Durio,zibethinus,Malvaceae,-3.7,115.15,24.0,0.516,0.070823262,,2,,80.0,,1,2.0,85.3729473
Indonesia,South Kalimantan,AG,forest_enrichment,1,0,0,0,0,0,500.0,1,6.0,40.0,Durio zibethinus,Durio,zibethinus,Malvaceae,-3.7,115.15,36.0,0.516,0.070823262,,2,,80.0,,1,3.0,83.42535536
Indonesia,South Kalimantan,AG,forest_enrichment,1,0,0,0,0,0,500.0,1,6.0,40.0,Durio zibethinus,Durio,zibethinus,Malvaceae,-3.7,115.15,12.0,0.516,0.070823262,,2,,80.0,,1,1.0,70.55900267
Indonesia,South Kalimantan,AG,forest_enrichment,1,0,0,0,0,0,500.0,1,6.0,40.0,Durio zibethinus,Durio,zibethinus,Malvaceae,-3.7,115.15,24.0,0.516,0.070823262,,2,,80.0,,1,2.0,56.93796256
Indonesia,South Kalimantan,AG,forest_enrichment,1,0,0,0,0,0,500.0,1,6.0,40.0,Durio zibethinus,Durio,zibethinus,Malvaceae,-3.7,115.15,36.0,0.516,0.070823262,,2,,80.0,,1,3.0,54.61445084
Malaysia,Sengalor,LG,forest_enrichment,1,0,0,0,0,0,,3,3.5,,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,3.166666667,101.5833333,17.0,0.366666667,0.070823262,,3,,100.0,,1,1.0,87.64844056
Malaysia,Sengalor,LG,forest_enrichment,1,0,0,0,0,0,,3,3.5,,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,3.166666667,101.5833333,23.0,0.366666667,0.070823262,,3,,100.0,,1,2.0,85.42215842
Malaysia,Sengalor,LG,forest_enrichment,1,0,0,0,0,0,,3,3.5,,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,3.166666667,101.5833333,3.0,0.366666667,0.070823262,,3,,100.0,,1,9999.0,92.84092392
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,3.166666667,101.5833333,17.0,0.366666667,0.070823262,,3,,100.0,,0,1.0,97.72934882
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,3.166666667,101.5833333,23.0,0.366666667,0.070823262,,3,,100.0,,0,2.0,96.71408065
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,3.166666667,101.5833333,3.0,0.366666667,0.070823262,,3,,100.0,,0,9999.0,98.88294402
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,3.166666667,101.5833333,17.0,0.366666667,0.070823262,,3,,100.0,,0,1.0,91.27365262
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,3.166666667,101.5833333,23.0,0.366666667,0.070823262,,3,,100.0,,0,2.0,89.85384314
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,3.166666667,101.5833333,3.0,0.366666667,0.070823262,,3,,100.0,,0,9999.0,95.65966332
Malaysia,Sengalor,LG,forest_enrichment,1,0,0,0,0,0,,3,3.5,,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,3.166666667,101.5833333,17.0,0.346666667,0.070823262,,3,,100.0,,1,1.0,72.36311172
Malaysia,Sengalor,LG,forest_enrichment,1,0,0,0,0,0,,3,3.5,,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,3.166666667,101.5833333,23.0,0.346666667,0.070823262,,3,,100.0,,1,2.0,72.54751014
Malaysia,Sengalor,LG,forest_enrichment,1,0,0,0,0,0,,3,3.5,,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,3.166666667,101.5833333,3.0,0.346666667,0.070823262,,3,,100.0,,1,9999.0,99.97279099
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,3.166666667,101.5833333,17.0,0.346666667,0.070823262,,3,,100.0,,0,1.0,88.1712922
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,3.166666667,101.5833333,23.0,0.346666667,0.070823262,,3,,100.0,,0,2.0,77.34687737
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,3.166666667,101.5833333,3.0,0.346666667,0.070823262,,3,,100.0,,0,9999.0,99.40821311
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,3.166666667,101.5833333,17.0,0.346666667,0.070823262,,3,,100.0,,0,1.0,94.38347003
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,3.166666667,101.5833333,23.0,0.346666667,0.070823262,,3,,100.0,,0,2.0,77.34551146
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,3.166666667,101.5833333,3.0,0.346666667,0.070823262,,3,,100.0,,0,9999.0,100.0
Malaysia,Sengalor,LG,forest_enrichment,1,0,0,0,0,0,,3,3.5,,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,3.166666667,101.5833333,17.0,0.405,0.070823262,,2,,100.0,,1,1.0,78.24094655
Malaysia,Sengalor,LG,forest_enrichment,1,0,0,0,0,0,,3,3.5,,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,3.166666667,101.5833333,23.0,0.405,0.070823262,,2,,100.0,,1,2.0,72.06168998
Malaysia,Sengalor,LG,forest_enrichment,1,0,0,0,0,0,,3,3.5,,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,3.166666667,101.5833333,3.0,0.405,0.070823262,,2,,100.0,,1,9999.0,94.54228362
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,3.166666667,101.5833333,17.0,0.405,0.070823262,,2,,100.0,,0,1.0,89.32736039
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,3.166666667,101.5833333,23.0,0.405,0.070823262,,2,,100.0,,0,2.0,79.26683309
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,3.166666667,101.5833333,3.0,0.405,0.070823262,,2,,100.0,,0,9999.0,99.81876005
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,3.166666667,101.5833333,17.0,0.405,0.070823262,,2,,100.0,,0,1.0,79.08901276
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,3.166666667,101.5833333,23.0,0.405,0.070823262,,2,,100.0,,0,2.0,72.0651096
Malaysia,Sengalor,LG,open_degraded,0,0,0,0,0,0,,3,3.5,,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,3.166666667,101.5833333,3.0,0.405,0.070823262,,2,,100.0,,0,9999.0,97.60284513
Malaysia,Negeri Sembilan,LG,open_degraded,1,0,0,0,0,0,2500.0,5,,,Azadirachta excelsa,Azadirachta,excelsa,Meliaceae,2.979444444,102.3316667,108.0,0.505,0.070823262,,2,,135.0,,1,7.5,74.1
Malaysia,Negeri Sembilan,LG,open_degraded,1,0,0,0,0,0,2500.0,5,,,Cinnamomum verum,Cinnamomum,verum,Lauraceae,2.979444444,102.3316667,108.0,0.498,0.070823262,,1,,135.0,,1,7.5,76.3
Malaysia,Negeri Sembilan,LG,open_degraded,1,0,0,0,0,0,2500.0,5,,,Hopea pubescens,Hopea,pubescens,Dipterocarpaceae,2.979444444,102.3316667,108.0,0.5,0.070823262,,1,,135.0,,1,7.5,44.4
Malaysia,Negeri Sembilan,LG,open_degraded,1,0,0,0,0,0,2500.0,5,,,Intsia palembanica,Intsia,palembanica,Fabaceae,2.979444444,102.3316667,108.0,0.658666667,0.070823262,,6,,135.0,,1,7.5,48.2
Malaysia,Negeri Sembilan,LG,open_degraded,1,0,0,0,0,0,2500.0,5,,,Shorea leprosula,Shorea,leprosula,Dipterocarpaceae,2.979444444,102.3316667,108.0,0.44,0.070823262,,4,,135.0,,1,7.5,20.7
Malaysia,Sarawak,AG,open_degraded,0,0,0,0,0,0,400.0,1,,,Shorea macrophylla,Shorea,macrophylla,Dipterocarpaceae,1.076388889,110.9263889,60.0,0.32,0.070823262,,1,,150.0,,0,7.5,65.0
Malaysia,Sarawak,AG,open_degraded,0,0,0,0,0,0,400.0,1,,,Shorea macrophylla,Shorea,macrophylla,Dipterocarpaceae,1.078333333,110.9308333,240.0,0.32,0.070823262,,1,,100.0,,0,10.0,56.0
Malaysia,,M,open_degraded,0,0,0,0,0,0,,1,,,Fagraea crenulata,Fagraea,crenulata,Gentianaceae,3.23,101.63,360.0,0.47,0.070823262,,1,,36.0,,0,9999.0,67.0
Malaysia,Sengalor,LG,open_degraded,1,0,0,1,1,0,,4,,51.5,Shorea platyclados,Shorea,platyclados,Dipterocarpaceae,3.270555556,101.6308333,15.0,0.556666667,0.070823262,,3,,64.0,,1,1.0,95.84489676
Malaysia,Sengalor,LG,open_degraded,1,0,0,1,1,0,,4,,51.5,Shorea platyclados,Shorea,platyclados,Dipterocarpaceae,3.270555556,101.6308333,26.0,0.556666667,0.070823262,,3,,64.0,,1,2.0,92.36887629
Malaysia,Sengalor,LG,open_degraded,1,0,0,1,1,0,,4,,51.5,Shorea platyclados,Shorea,platyclados,Dipterocarpaceae,3.270555556,101.6308333,3.0,0.556666667,0.070823262,,3,,64.0,,1,9999.0,98.92266922
Malaysia,Sengalor,LG,open_degraded,1,0,0,1,1,0,,4,,51.5,Shorea assamica,Shorea,assamica,Dipterocarpaceae,3.270555556,101.6308333,15.0,0.464333333,0.070823262,,3,,64.0,,1,1.0,89.87522544
Malaysia,Sengalor,LG,open_degraded,1,0,0,1,1,0,,4,,51.5,Shorea assamica,Shorea,assamica,Dipterocarpaceae,3.270555556,101.6308333,26.0,0.464333333,0.070823262,,3,,64.0,,1,2.0,85.16691818
Malaysia,Sengalor,LG,open_degraded,1,0,0,1,1,0,,4,,51.5,Shorea assamica,Shorea,assamica,Dipterocarpaceae,3.270555556,101.6308333,3.0,0.464333333,0.070823262,,3,,64.0,,1,9999.0,92.13147337
Malaysia,Sengalor,LG,open_degraded,1,0,0,1,1,0,,4,,51.5,Hopea nervosa,Hopea,nervosa,Dipterocarpaceae,3.270555556,101.6308333,15.0,0.613333333,0.070823262,,3,,64.0,,1,1.0,75.05981081
Malaysia,Sengalor,LG,open_degraded,1,0,0,1,1,0,,4,,51.5,Hopea nervosa,Hopea,nervosa,Dipterocarpaceae,3.270555556,101.6308333,26.0,0.613333333,0.070823262,,3,,64.0,,1,2.0,57.59652545
Malaysia,Sengalor,LG,open_degraded,1,0,0,1,1,0,,4,,51.5,Hopea nervosa,Hopea,nervosa,Dipterocarpaceae,3.270555556,101.6308333,3.0,0.613333333,0.070823262,,3,,64.0,,1,9999.0,87.39924178
Malaysia,Sengalor,LG,open_degraded,1,0,0,1,1,0,,4,,51.5,Shorea macroptera,Shorea,macroptera,Dipterocarpaceae,3.270555556,101.6308333,15.0,0.425,0.070823262,,4,,64.0,,1,1.0,65.39180684
Malaysia,Sengalor,LG,open_degraded,1,0,0,1,1,0,,4,,51.5,Shorea macroptera,Shorea,macroptera,Dipterocarpaceae,3.270555556,101.6308333,26.0,0.425,0.070823262,,4,,64.0,,1,2.0,63.7704737
Malaysia,Sengalor,LG,open_degraded,1,0,0,1,1,0,,4,,51.5,Shorea macroptera,Shorea,macroptera,Dipterocarpaceae,3.270555556,101.6308333,3.0,0.425,0.070823262,,4,,64.0,,1,9999.0,82.87275939
Malaysia,,M,open_degraded,0,0,0,0,0,0,,1,,,Swietenia macrophylla,Swietenia,macrophylla,Meliaceae,3.23,101.63,24.0,0.519545455,0.070823262,,11,,36.0,,0,2.0,70.0
Malaysia,,M,open_degraded,0,0,0,0,0,0,,1,,,Hopea odorata,Hopea,odorata,Dipterocarpaceae,3.23,101.63,24.0,0.635,0.070823262,,2,,36.0,,0,2.0,95.0
Malaysia,,M,open_degraded,0,0,0,0,0,0,,1,,,Acacia mangium,Acacia,mangium,Fabaceae,3.23,101.63,24.0,0.507,0.070823262,,7,,36.0,,0,2.0,50.0
Malaysia,,M,open_degraded,0,0,0,0,0,0,,1,,,Khaya ivorensis,Khaya,ivorensis,Meliaceae,3.23,101.63,24.0,0.441933333,0.070823262,,15,,36.0,,0,2.0,85.0
Malaysia,,M,open_degraded,0,0,0,0,0,0,,1,,,Fagraea crenulata,Fagraea,crenulata,Gentianaceae,3.23,101.63,24.0,0.47,0.070823262,,1,,36.0,,0,2.0,97.0
Malaysia,,M,open_degraded,1,0,1,1,1,0,,1,,,Swietenia macrophylla,Swietenia,macrophylla,Meliaceae,4.1,101.2666667,24.0,0.519545455,0.070823262,,11,,100.0,,1,2.0,70.0
Malaysia,,M,open_degraded,1,0,1,1,1,0,,1,,,Hopea odorata,Hopea,odorata,Dipterocarpaceae,4.1,101.2666667,24.0,0.635,0.070823262,,2,,100.0,,1,2.0,95.0
Malaysia,,M,open_degraded,1,0,1,1,1,0,,1,,,Acacia mangium,Acacia,mangium,Fabaceae,4.1,101.2666667,24.0,0.507,0.070823262,,7,,100.0,,1,2.0,50.0
Malaysia,,M,open_degraded,1,0,1,1,1,0,,1,,,Khaya ivorensis,Khaya,ivorensis,Meliaceae,4.1,101.2666667,24.0,0.441933333,0.070823262,,15,,80.0,,1,2.0,85.0
Malaysia,,M,open_degraded,1,0,1,1,1,0,,1,,,Fagraea crenulata,Fagraea,crenulata,Gentianaceae,4.1,101.2666667,12.0,0.47,0.070823262,,1,,200.0,,1,1.0,97.0
Malaysia,,M,open_degraded,1,0,1,1,1,0,,1,,,Peronema canescens,Peronema,canescens,Lamiaceae,4.1,101.2666667,12.0,0.57,0.070823262,,1,,200.0,,1,1.0,85.4
Malaysia,,M,open_degraded,1,0,0,0,1,0,,1,,50.0,Khaya ivorensis,Khaya,ivorensis,Meliaceae,4.1,101.2666667,12.0,0.441933333,0.070823262,,15,,24.0,,1,1.0,92.0
Malaysia,,M,open_degraded,1,0,0,0,1,0,,1,,50.0,Khaya ivorensis,Khaya,ivorensis,Meliaceae,4.1,101.2666667,24.0,0.441933333,0.070823262,,15,,24.0,,1,2.0,60.8
Malaysia,,M,open_degraded,1,0,0,0,1,0,,1,,50.0,Khaya ivorensis,Khaya,ivorensis,Meliaceae,4.1,101.2666667,1.0,0.441933333,0.070823262,,15,,24.0,,1,9999.0,95.1
Malaysia,,M,open_degraded,1,0,0,0,1,0,,1,,50.0,Swietenia macrophylla,Swietenia,macrophylla,Meliaceae,4.1,101.2666667,12.0,0.519545455,0.070823262,,11,,24.0,,1,1.0,92.0
Malaysia,,M,open_degraded,1,0,0,0,1,0,,1,,50.0,Swietenia macrophylla,Swietenia,macrophylla,Meliaceae,4.1,101.2666667,24.0,0.519545455,0.070823262,,11,,24.0,,1,2.0,51.0
Malaysia,,M,open_degraded,1,0,0,0,1,0,,1,,50.0,Swietenia macrophylla,Swietenia,macrophylla,Meliaceae,4.1,101.2666667,1.0,0.519545455,0.070823262,,11,,24.0,,1,9999.0,96.9
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Shorea roxburghii,Shorea,roxburghii,Dipterocarpaceae,4.1,101.2666667,60.0,0.7,0.070823262,,1,,36.0,,1,7.5,86.1
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Hopea pubescens,Hopea,pubescens,Dipterocarpaceae,4.1,101.2666667,60.0,0.5,0.070823262,,1,,36.0,,1,7.5,55.6
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Shorea platyclados,Shorea,platyclados,Dipterocarpaceae,4.1,101.2666667,60.0,0.556666667,0.070823262,,3,,36.0,,1,7.5,33.3
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Pentaspadon motleyi,Pentaspadon,motleyi,Anacardiaceae,4.1,101.2666667,60.0,0.5,0.070823262,,1,,36.0,,1,7.5,80.5
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Sindora coriacea,Sindora,coriacea,Fabaceae,4.1,101.2666667,60.0,0.55,0.070823262,,3,,36.0,,1,7.5,50.0
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Agathis borneensis,Agathis,borneensis,Araucariaceae,4.1,101.2666667,60.0,0.383333333,0.070823262,,3,,36.0,,1,7.5,41.7
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Aqularia sinensis,Aqularia,sinensis,Thymelaeaceae,4.1,101.2666667,60.0,0.529428571,0.123401724,,7,,36.0,,1,7.5,36.1
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Garcinia hombroniana,Garcinia,hombroniana,Clusiaceae,4.1,101.2666667,60.0,0.68,0.070823262,,1,,36.0,,1,7.5,52.8
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Palaquium gutta,Palaquium,gutta,Sapotaceae,4.1,101.2666667,60.0,0.615,0.070823262,,2,,36.0,,1,7.5,47.2
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Cananga odorata,Cananga,odorata,Annonaceae,4.1,101.2666667,60.0,0.3272,0.070823262,,5,,36.0,,1,7.5,11.1
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Careya arborea,Careya,arborea,Lecythidaceae,4.1,101.2666667,60.0,0.731333333,0.070823262,,3,,36.0,,1,7.5,13.8
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Neobalanocarpus heimii,Neobalanocarpus,heimii,Dipterocarpaceae,4.1,101.2666667,60.0,0.76,0.070823262,,1,,36.0,,1,7.5,80.5
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Melaleuca cajuputi,Melaleuca,cajuputi,Myrtaceae,4.1,101.2666667,60.0,0.756647186,0.09413391,,11,,36.0,,1,7.5,0.0
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Shorea roxburghii,Shorea,roxburghii,Dipterocarpaceae,4.1,101.2666667,60.0,0.7,0.070823262,,1,,36.0,,1,7.5,86.1
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Neobalanocarpus heimii,Neobalanocarpus,heimii,Dipterocarpaceae,4.1,101.2666667,60.0,0.76,0.070823262,,1,,36.0,,1,7.5,63.9
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Dryobalanops sumatrensis,Dryobalanops,sumatrensis,Dipterocarpaceae,4.1,101.2666667,60.0,0.65,0.070823262,,1,,36.0,,1,7.5,66.7
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,4.1,101.2666667,60.0,0.405,0.070823262,,2,,36.0,,1,7.5,55.6
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Shorea acuminata,Shorea,acuminata,Dipterocarpaceae,4.1,101.2666667,60.0,0.42,0.070823262,,2,,36.0,,1,7.5,63.9
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Shorea curtisii,Shorea,curtisii,Dipterocarpaceae,4.1,101.2666667,60.0,0.526666667,0.070823262,,3,,36.0,,1,7.5,55.6
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Shorea macroptera,Shorea,macroptera,Dipterocarpaceae,4.1,101.2666667,60.0,0.425,0.070823262,,4,,36.0,,1,7.5,55.6
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Shorea assamica,Shorea,assamica,Dipterocarpaceae,4.1,101.2666667,60.0,0.464333333,0.070823262,,3,,36.0,,1,7.5,63.9
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Shorea ovalis,Shorea,ovalis,Dipterocarpaceae,4.1,101.2666667,60.0,0.43,0.070823262,,2,,36.0,,1,7.5,55.6
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Dryobalanops sumatrensis,Dryobalanops,sumatrensis,Dipterocarpaceae,4.1,101.2666667,60.0,0.65,0.070823262,,1,,36.0,,1,7.5,75.0
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Hopea pubescens,Hopea,pubescens,Dipterocarpaceae,4.1,101.2666667,60.0,0.5,0.070823262,,1,,36.0,,1,7.5,47.0
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Shorea platyclados,Shorea,platyclados,Dipterocarpaceae,4.1,101.2666667,60.0,0.556666667,0.070823262,,3,,36.0,,1,7.5,50.0
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Pentaspadon motleyi,Pentaspadon,motleyi,Anacardiaceae,4.1,101.2666667,60.0,0.5,0.070823262,,1,,36.0,,1,7.5,80.6
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Sindora coriacea,Sindora,coriacea,Fabaceae,4.1,101.2666667,60.0,0.55,0.070823262,,3,,36.0,,1,7.5,50.0
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Agathis borneensis,Agathis,borneensis,Araucariaceae,4.1,101.2666667,60.0,0.383333333,0.070823262,,3,,36.0,,1,7.5,50.0
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Aqularia sinensis,Aqularia,sinensis,Thymelaeaceae,4.1,101.2666667,60.0,0.529428571,0.123401724,,7,,36.0,,1,7.5,55.6
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Garcinia hombroniana,Garcinia,hombroniana,Clusiaceae,4.1,101.2666667,60.0,0.68,0.070823262,,1,,36.0,,1,7.5,25.0
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Palaquium gutta,Palaquium,gutta,Sapotaceae,4.1,101.2666667,60.0,0.615,0.070823262,,2,,36.0,,1,7.5,27.8
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Cananga odorata,Cananga,odorata,Annonaceae,4.1,101.2666667,60.0,0.3272,0.070823262,,5,,36.0,,1,7.5,11.1
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Careya arborea,Careya,arborea,Lecythidaceae,4.1,101.2666667,60.0,0.731333333,0.070823262,,3,,36.0,,1,7.5,8.3
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,4.1,101.2666667,60.0,0.405,0.070823262,,2,,36.0,,1,7.5,72.2
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Melaleuca cajuputi,Melaleuca,cajuputi,Myrtaceae,4.1,101.2666667,60.0,0.756647186,0.09413391,,11,,36.0,,1,7.5,2.7
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Shorea acuminata,Shorea,acuminata,Dipterocarpaceae,4.1,101.2666667,60.0,0.42,0.070823262,,2,,36.0,,1,7.5,63.9
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Shorea curtisii,Shorea,curtisii,Dipterocarpaceae,4.1,101.2666667,60.0,0.526666667,0.070823262,,3,,36.0,,1,7.5,55.6
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Shorea macroptera,Shorea,macroptera,Dipterocarpaceae,4.1,101.2666667,60.0,0.425,0.070823262,,4,,36.0,,1,7.5,55.6
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Shorea assamica,Shorea,assamica,Dipterocarpaceae,4.1,101.2666667,60.0,0.464333333,0.070823262,,3,,36.0,,1,7.5,47.2
Malaysia,,PL,plantation_enrichment,1,0,1,0,1,0,,20,,47.5,Shorea ovalis,Shorea,ovalis,Dipterocarpaceae,4.1,101.2666667,60.0,0.43,0.070823262,,2,,36.0,,1,7.5,52.7
Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14,,,Durio carinatus,Durio,carinatus,Malvaceae,3.2,113.0833333,12.0,0.46,0.070823262,,1,,56.0,,1,1.0,80.01275979
Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14,,,Durio carinatus,Durio,carinatus,Malvaceae,3.2,113.0833333,24.0,0.46,0.070823262,,1,,56.0,,1,2.0,59.40147287
Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14,,,Durio carinatus,Durio,carinatus,Malvaceae,3.2,113.0833333,36.0,0.46,0.070823262,,1,,56.0,,1,3.0,48.92745932
